Job Title,Company,Location,
Product Manager,H2R Consulting,location: WellingtonWellington,https://www.seek.co.nz/job/39015129?type=standout&amp;searchrequesttoken=2a253aa7-ab5c-4cf1-b9ac-ce464aeaa9ed
Research Fellow in Hugh Green Foundation Chair in Addiction Research Program,The University of Auckland,location: AucklandAuckland,https://www.seek.co.nz/job/39015052?type=standard&amp;searchrequesttoken=2a253aa7-ab5c-4cf1-b9ac-ce464aeaa9ed
Service Manager,Oranga Tamariki,location: WellingtonWellington,https://www.seek.co.nz/job/39015004?type=standout&amp;searchrequesttoken=2a253aa7-ab5c-4cf1-b9ac-ce464aeaa9ed
Personal Assistant,A-Ward Attachments,location: AucklandAuckland,https://www.seek.co.nz/job/39014796?type=standard&amp;searchrequesttoken=2a253aa7-ab5c-4cf1-b9ac-ce464aeaa9ed
Direct to Consumer Marketing Co-ordinator,Robert Walters,location: AucklandAuckland,https://www.seek.co.nz/job/39014525?type=standout&amp;searchrequesttoken=2a253aa7-ab5c-4cf1-b9ac-ce464aeaa9ed
ADMINISTRATIVE ASSISTANT,The Labour Exchange,location: AucklandAuckland,https://www.seek.co.nz/job/39014523?type=standout&amp;searchrequesttoken=2a253aa7-ab5c-4cf1-b9ac-ce464aeaa9ed
Senior Data Analyst,Robert Walters,location: AucklandAuckland,https://www.seek.co.nz/job/39014387?type=standout&amp;searchrequesttoken=2a253aa7-ab5c-4cf1-b9ac-ce464aeaa9ed
Market Research Executive,Bay of Plenty,location: Bay of PlentyBay of Plenty,https://www.seek.co.nz/job/39014276?type=standard&amp;searchrequesttoken=2a253aa7-ab5c-4cf1-b9ac-ce464aeaa9ed
Microplastics Technician - ESR,ESR,location: CanterburyCanterbury,https://www.seek.co.nz/job/39014138?type=standard&amp;searchrequesttoken=2a253aa7-ab5c-4cf1-b9ac-ce464aeaa9ed
Performance and Development Adviser,University of Otago,location: OtagoOtago,https://www.seek.co.nz/job/39027065?type=standard&amp;searchrequesttoken=2a253aa7-ab5c-4cf1-b9ac-ce464aeaa9ed
Senior Presales Engineer UDS,Dell,location: AucklandAuckland,https://www.seek.co.nz/job/39027746?type=standard&amp;searchrequesttoken=2a253aa7-ab5c-4cf1-b9ac-ce464aeaa9ed
Critical Risk Programme Planner,Westland Milk Products,location: West CoastWest Coast,https://www.seek.co.nz/job/39013231?type=standout&amp;searchrequesttoken=2a253aa7-ab5c-4cf1-b9ac-ce464aeaa9ed
"Product Manager, Cloud Platforms",BNZ,location: WellingtonWellington,https://www.seek.co.nz/job/39013149?type=standout&amp;searchrequesttoken=2a253aa7-ab5c-4cf1-b9ac-ce464aeaa9ed
"Lead MS BI Consultant (Analytics) - > $135,000 base",Absolute IT - 98.9%* of placed candidates will recommend us to others,location: AucklandAuckland,https://www.seek.co.nz/job/39012974?type=standout&amp;searchrequesttoken=2a253aa7-ab5c-4cf1-b9ac-ce464aeaa9ed
Performance and Development Adviser,University of Otago,location: OtagoOtago,https://www.seek.co.nz/job/39012932?type=standout&amp;searchrequesttoken=2a253aa7-ab5c-4cf1-b9ac-ce464aeaa9ed
Performance and Development Adviser,University of Otago,location: OtagoOtago,https://www.seek.co.nz/job/39012931?type=standout&amp;searchrequesttoken=2a253aa7-ab5c-4cf1-b9ac-ce464aeaa9ed
ASSISTANT BOUTIQUE MANAGER - FRAGRANCE AND BEAUTY - Britomart,Chanel (Australia) Pty Ltd,location: AucklandAuckland,https://www.seek.co.nz/job/39012809?type=standard&amp;searchrequesttoken=2a253aa7-ab5c-4cf1-b9ac-ce464aeaa9ed
Data Engineer,9 Spokes,location: AucklandAuckland,https://www.seek.co.nz/job/39012807?type=standout&amp;searchrequesttoken=2a253aa7-ab5c-4cf1-b9ac-ce464aeaa9ed
Digital Analytics Lead,Kiwibank,location: WellingtonWellington,https://www.seek.co.nz/job/39012763?type=standout&amp;searchrequesttoken=2a253aa7-ab5c-4cf1-b9ac-ce464aeaa9ed
Digital Media Coordinator,Deaf Aotearoa Holdings Limited,location: AucklandAuckland,https://www.seek.co.nz/job/39012671?type=standout&amp;searchrequesttoken=22b90aa3-a528-4b0c-9610-61ec0b375224
Knowledge Base / Content Management Specialist,New Zealand Post Limited,location: AucklandAuckland,https://www.seek.co.nz/job/39012558?type=standout&amp;searchrequesttoken=22b90aa3-a528-4b0c-9610-61ec0b375224
Knowledge Base / Content Management Specialist,New Zealand Post Limited,location: AucklandAuckland,https://www.seek.co.nz/job/39012427?type=standout&amp;searchrequesttoken=22b90aa3-a528-4b0c-9610-61ec0b375224
Senior Data Analyst,Absolute IT - 98.9%* of placed candidates will recommend us to others,location: AucklandAuckland,https://www.seek.co.nz/job/39012246?type=standout&amp;searchrequesttoken=22b90aa3-a528-4b0c-9610-61ec0b375224
Environmental Risk and Safety Consultant,4Sight Consulting,location: CanterburyCanterbury,https://www.seek.co.nz/job/39012069?type=standout&amp;searchrequesttoken=22b90aa3-a528-4b0c-9610-61ec0b375224
Inventory Analyst,Coca-Cola Amatil NZ Ltd,location: AucklandAuckland,https://www.seek.co.nz/job/39011735?type=standout&amp;searchrequesttoken=22b90aa3-a528-4b0c-9610-61ec0b375224
Financial Performance Analyst,Beyond Recruitment - Winner – Best Innovation –2018 Global Recruiter Awards,location: WellingtonWellington,https://www.seek.co.nz/job/39011722?type=standout&amp;searchrequesttoken=22b90aa3-a528-4b0c-9610-61ec0b375224
Test Analyst,Hays Information Technology,location: WellingtonWellington,https://www.seek.co.nz/job/39011697?type=standout&amp;searchrequesttoken=22b90aa3-a528-4b0c-9610-61ec0b375224
2018 Census Content and Customer Relations Team Administrator,Stats NZ,location: WellingtonWellington,https://www.seek.co.nz/job/39011587?type=standout&amp;searchrequesttoken=22b90aa3-a528-4b0c-9610-61ec0b375224
2018 Census Content and Customer Relations Team Administrator,Stats NZ,location: WellingtonWellington,https://www.seek.co.nz/job/39011588?type=standout&amp;searchrequesttoken=22b90aa3-a528-4b0c-9610-61ec0b375224
Digital Account Manager,FCB,location: AucklandAuckland,https://www.seek.co.nz/job/39011571?type=standout&amp;searchrequesttoken=22b90aa3-a528-4b0c-9610-61ec0b375224
Digital Marketing Consultant,KPMG,location: AucklandAuckland,https://www.seek.co.nz/job/39011415?type=standout&amp;searchrequesttoken=22b90aa3-a528-4b0c-9610-61ec0b375224
Business Development Manager,Michael Page New Zealand,location: WellingtonWellington,https://www.seek.co.nz/job/39011376?type=standard&amp;searchrequesttoken=22b90aa3-a528-4b0c-9610-61ec0b375224
Content Strategy Lead,Xero,location: WellingtonWellington,https://www.seek.co.nz/job/39011265?type=standout&amp;searchrequesttoken=22b90aa3-a528-4b0c-9610-61ec0b375224
Data Analyst,Kin,location: WellingtonWellington,https://www.seek.co.nz/job/39011223?type=standout&amp;searchrequesttoken=22b90aa3-a528-4b0c-9610-61ec0b375224
Principal Intelligence Analyst (Prison-based),Serco Asia Pacific,location: AucklandAuckland,https://www.seek.co.nz/job/39011195?type=standout&amp;searchrequesttoken=22b90aa3-a528-4b0c-9610-61ec0b375224
Business Development Manager,Joyn Limited,location: CanterburyCanterbury,https://www.seek.co.nz/job/39011185?type=standout&amp;searchrequesttoken=22b90aa3-a528-4b0c-9610-61ec0b375224
Strategy and Performance Coordinator,H2R Consulting,location: AucklandAuckland,https://www.seek.co.nz/job/38937809?type=standout&amp;searchrequesttoken=22b90aa3-a528-4b0c-9610-61ec0b375224
Head of Business Development,2degrees Mobile,location: AucklandAuckland,https://www.seek.co.nz/job/39053899?type=standard&amp;searchrequesttoken=22b90aa3-a528-4b0c-9610-61ec0b375224
Client Marketing Specialist,Loyalty New Zealand Limited,location: AucklandAuckland,https://www.seek.co.nz/job/39011102?type=standout&amp;searchrequesttoken=22b90aa3-a528-4b0c-9610-61ec0b375224
Software Test Automation Engineers,Verizon Connect,location: CanterburyCanterbury,https://www.seek.co.nz/job/39011098?type=standout&amp;searchrequesttoken=fcf51690-123b-4bd8-96d5-a5e124375eac
Continuous Improvement Manager,The Warehouse Group,location: AucklandAuckland,https://www.seek.co.nz/job/39011082?type=standout&amp;searchrequesttoken=fcf51690-123b-4bd8-96d5-a5e124375eac
Digital Media Specialist,The Warehouse Group,location: AucklandAuckland,https://www.seek.co.nz/job/39011077?type=standout&amp;searchrequesttoken=fcf51690-123b-4bd8-96d5-a5e124375eac
Client Analyst,IRI,location: AucklandAuckland,https://www.seek.co.nz/job/39010760?type=standout&amp;searchrequesttoken=fcf51690-123b-4bd8-96d5-a5e124375eac
Management Accountant,Catch Consulting,location: CanterburyCanterbury,https://www.seek.co.nz/job/39010600?type=standout&amp;searchrequesttoken=fcf51690-123b-4bd8-96d5-a5e124375eac
Senior Customer Insights Analyst,New Zealand Post Limited,location: WellingtonWellington,https://www.seek.co.nz/job/39010465?type=standout&amp;searchrequesttoken=fcf51690-123b-4bd8-96d5-a5e124375eac
Senior Customer Insights Analyst,New Zealand Post Limited,location: AucklandAuckland,https://www.seek.co.nz/job/39010459?type=standout&amp;searchrequesttoken=fcf51690-123b-4bd8-96d5-a5e124375eac
"General Manager, Digital & Online Channels, CBD, Private Sector",Find IT Recruitment,location: WellingtonWellington,https://www.seek.co.nz/job/39010438?type=standout&amp;searchrequesttoken=fcf51690-123b-4bd8-96d5-a5e124375eac
Senior Security Analyst,Recruit IT – Your IT Career and Contract Specialists,location: AucklandAuckland,https://www.seek.co.nz/job/39008112?type=standout&amp;searchrequesttoken=fcf51690-123b-4bd8-96d5-a5e124375eac
Accounting Support and Implementation Consultant,Auto-IT Limited,location: WellingtonWellington,https://www.seek.co.nz/job/39007959?type=standout&amp;searchrequesttoken=fcf51690-123b-4bd8-96d5-a5e124375eac
Network Engineer/ Pre Sales,Halo Consulting Ltd,location: AucklandAuckland,https://www.seek.co.nz/job/39007789?type=standout&amp;searchrequesttoken=fcf51690-123b-4bd8-96d5-a5e124375eac
Business Development Manager,Joyn Limited,location: WellingtonWellington,https://www.seek.co.nz/job/39007599?type=standout&amp;searchrequesttoken=fcf51690-123b-4bd8-96d5-a5e124375eac
Campaign Executive,TVNZ,location: AucklandAuckland,https://www.seek.co.nz/job/39007539?type=standout&amp;searchrequesttoken=fcf51690-123b-4bd8-96d5-a5e124375eac
Energy Analyst,Joyn Limited,location: AucklandAuckland,https://www.seek.co.nz/job/39007385?type=standout&amp;searchrequesttoken=fcf51690-123b-4bd8-96d5-a5e124375eac
Senior Insights Advisor,Tertiary Education Commission,location: WellingtonWellington,https://www.seek.co.nz/job/39007134?type=standout&amp;searchrequesttoken=fcf51690-123b-4bd8-96d5-a5e124375eac
Customs Officer - Maritime Unit,New Zealand Customs Service,location: AucklandAuckland,https://www.seek.co.nz/job/39007097?type=standout&amp;searchrequesttoken=fcf51690-123b-4bd8-96d5-a5e124375eac
Developer - Code Free Accounting,Xero,location: WellingtonWellington,https://www.seek.co.nz/job/39007056?type=standout&amp;searchrequesttoken=fcf51690-123b-4bd8-96d5-a5e124375eac
Senior Test Analyst,QUALIT,location: WellingtonWellington,https://www.seek.co.nz/job/39006875?type=standout&amp;searchrequesttoken=fcf51690-123b-4bd8-96d5-a5e124375eac
National Business Manager - Retail,Bauer Media Group (NZ) LP,location: AucklandAuckland,https://www.seek.co.nz/job/39006821?type=standout&amp;searchrequesttoken=fcf51690-123b-4bd8-96d5-a5e124375eac
Knowledge Analyst,New Zealand Security Intelligence Service,location: WellingtonWellington,https://www.seek.co.nz/job/39006773?type=standout&amp;searchrequesttoken=fcf51690-123b-4bd8-96d5-a5e124375eac
Office Administrator,Stellar Recruitment,location: AucklandAuckland,https://www.seek.co.nz/job/39006765?type=standout&amp;searchrequesttoken=7a2b79bf-116c-4a32-b592-c66848bc5fab
Business Account Manager,Digital Mobile,location: AucklandAuckland,https://www.seek.co.nz/job/39006674?type=standout&amp;searchrequesttoken=7a2b79bf-116c-4a32-b592-c66848bc5fab
Management Accountant - Maternity Cover,IT Job Search Ltd,location: AucklandAuckland,https://www.seek.co.nz/job/39006478?type=standout&amp;searchrequesttoken=7a2b79bf-116c-4a32-b592-c66848bc5fab
Data Engineer (Intermediate),Randstad Technologies,location: Bay of PlentyBay of Plenty,https://www.seek.co.nz/job/39006314?type=standout&amp;searchrequesttoken=7a2b79bf-116c-4a32-b592-c66848bc5fab
Account Manager - Top Global Digital/CRM Agency - calling digital media execs!,Metro Recruitment Ltd,location: AucklandAuckland,https://www.seek.co.nz/job/39006283?type=standard&amp;searchrequesttoken=7a2b79bf-116c-4a32-b592-c66848bc5fab
Head of IT,Argenta,location: AucklandAuckland,https://www.seek.co.nz/job/39005930?type=standout&amp;searchrequesttoken=7a2b79bf-116c-4a32-b592-c66848bc5fab
Telesales Representative,Farmside,location: CanterburyCanterbury,https://www.seek.co.nz/job/39005864?type=standard&amp;searchrequesttoken=7a2b79bf-116c-4a32-b592-c66848bc5fab
Marketing Specialist,Letu Education,location: AucklandAuckland,https://www.seek.co.nz/job/39005416?type=standard&amp;searchrequesttoken=7a2b79bf-116c-4a32-b592-c66848bc5fab
Marketing Partner,Auckland UniServices Limited,location: AucklandAuckland,https://www.seek.co.nz/job/39005189?type=standout&amp;searchrequesttoken=7a2b79bf-116c-4a32-b592-c66848bc5fab
Marketing Partner,Auckland UniServices Limited,location: AucklandAuckland,https://www.seek.co.nz/job/39005190?type=standout&amp;searchrequesttoken=7a2b79bf-116c-4a32-b592-c66848bc5fab
BUSINESS OPERATIONS EXECUTIVE,Fresho NZ,location: AucklandAuckland,https://www.seek.co.nz/job/39005064?type=standout&amp;searchrequesttoken=7a2b79bf-116c-4a32-b592-c66848bc5fab
GIS Analyst - Corporate,Fulton Hogan,location: CanterburyCanterbury,https://www.seek.co.nz/job/39005068?type=standout&amp;searchrequesttoken=7a2b79bf-116c-4a32-b592-c66848bc5fab
Samsung - PR Executive,Resource Solutions,location: AucklandAuckland,https://www.seek.co.nz/job/39005041?type=standout&amp;searchrequesttoken=7a2b79bf-116c-4a32-b592-c66848bc5fab
Purchasing Coordinator and Analyst,ETEL Ltd,location: AucklandAuckland,https://www.seek.co.nz/job/38600302?type=standout&amp;searchrequesttoken=7a2b79bf-116c-4a32-b592-c66848bc5fab
Senior Advisory Consultant,Michael Page International Pte Ltd,location: AucklandAuckland,https://www.seek.co.nz/job/39004507?type=standout&amp;searchrequesttoken=7a2b79bf-116c-4a32-b592-c66848bc5fab
Systems Accountant,Auckland UniServices Limited,location: AucklandAuckland,https://www.seek.co.nz/job/39004484?type=standout&amp;searchrequesttoken=7a2b79bf-116c-4a32-b592-c66848bc5fab
Systems Accountant,Auckland UniServices Limited,location: AucklandAuckland,https://www.seek.co.nz/job/39004485?type=standout&amp;searchrequesttoken=7a2b79bf-116c-4a32-b592-c66848bc5fab
Systems Accountant,Auckland UniServices Limited,location: AucklandAuckland,https://www.seek.co.nz/job/39004472?type=standout&amp;searchrequesttoken=7a2b79bf-116c-4a32-b592-c66848bc5fab
Systems Accountant,Auckland UniServices Limited,location: AucklandAuckland,https://www.seek.co.nz/job/39004473?type=standout&amp;searchrequesttoken=7a2b79bf-116c-4a32-b592-c66848bc5fab
Systems Accountant,Auckland UniServices Limited,location: AucklandAuckland,https://www.seek.co.nz/job/39004471?type=standout&amp;searchrequesttoken=7a2b79bf-116c-4a32-b592-c66848bc5fab
Systems Accountant,Auckland UniServices Limited,location: AucklandAuckland,https://www.seek.co.nz/job/39004470?type=standout&amp;searchrequesttoken=dbf58a41-f428-4921-b9bc-90782c098efa
Technical Product Manager,H2R Consulting,location: WellingtonWellington,https://www.seek.co.nz/job/39004363?type=standout&amp;searchrequesttoken=dbf58a41-f428-4921-b9bc-90782c098efa
Business Executive,Dentsu Aegis Network,location: AucklandAuckland,https://www.seek.co.nz/job/39004058?type=standout&amp;searchrequesttoken=dbf58a41-f428-4921-b9bc-90782c098efa
"Data Analytics, Chapter Lead",Vodafone New Zealand,location: AucklandAuckland,https://www.seek.co.nz/job/39003986?type=standout&amp;searchrequesttoken=dbf58a41-f428-4921-b9bc-90782c098efa
Payroll & Accounts,Robert Half Finance & Accounting,location: AucklandAuckland,https://www.seek.co.nz/job/39003919?type=standard&amp;searchrequesttoken=dbf58a41-f428-4921-b9bc-90782c098efa
Customer Service Team Leader,GN Hearing Australia Pty Ltd,location: AucklandAuckland,https://www.seek.co.nz/job/39003855?type=standout&amp;searchrequesttoken=dbf58a41-f428-4921-b9bc-90782c098efa
Digital Executive,Dentsu Aegis Network,location: AucklandAuckland,https://www.seek.co.nz/job/39003801?type=standout&amp;searchrequesttoken=dbf58a41-f428-4921-b9bc-90782c098efa
Senior Digital Channels Advisor,Ministry of Housing and Urban Development,location: WellingtonWellington,https://www.seek.co.nz/job/39003434?type=standout&amp;searchrequesttoken=dbf58a41-f428-4921-b9bc-90782c098efa
Sales Account Executive (Based in Auckland - Mangere),UPS Pty Ltd,location: AucklandAuckland,https://www.seek.co.nz/job/39003212?type=standard&amp;searchrequesttoken=dbf58a41-f428-4921-b9bc-90782c098efa
Financial & Data Analyst,Enable Networks Ltd,location: CanterburyCanterbury,https://www.seek.co.nz/job/39002889?type=standard&amp;searchrequesttoken=dbf58a41-f428-4921-b9bc-90782c098efa
Financial Controller,Kordia,location: AucklandAuckland,https://www.seek.co.nz/job/39002650?type=standard&amp;searchrequesttoken=dbf58a41-f428-4921-b9bc-90782c098efa
Marketing Coordinator 1 Year Parental Leave Cover,Canterbury,location: CanterburyCanterbury,https://www.seek.co.nz/job/39002523?type=standout&amp;searchrequesttoken=dbf58a41-f428-4921-b9bc-90782c098efa
Senior .NET Developer,Coretex,location: AucklandAuckland,https://www.seek.co.nz/job/39002456?type=standout&amp;searchrequesttoken=dbf58a41-f428-4921-b9bc-90782c098efa
Course Advisor & Administration Assistant,Subsea training centre,location: WaikatoWaikato,https://www.seek.co.nz/job/39002342?type=standard&amp;searchrequesttoken=dbf58a41-f428-4921-b9bc-90782c098efa
Accounts & Office Administrator,The Recruitment Alternative,location: AucklandAuckland,https://www.seek.co.nz/job/39002390?type=standard&amp;searchrequesttoken=dbf58a41-f428-4921-b9bc-90782c098efa
Research Assistant - Medicine (Christchurch),University of Otago,location: CanterburyCanterbury,https://www.seek.co.nz/job/39014094?type=standard&amp;searchrequesttoken=dbf58a41-f428-4921-b9bc-90782c098efa
